id,property_incident_id,subject_id,relationship,data,created_at,updated_at
2989,11903,1537,lived_at,"{""source_relationship"":""resided_at""}",2026-07-13 18:22:46 -0400,2026-07-22 18:36:59 -0400
2990,11903,1538,lived_at,"{""source_relationship"":""resided_at""}",2026-07-13 18:22:46 -0400,2026-07-22 18:36:59 -0400
2991,11903,1539,lived_at,"{""source_relationship"":""resided_at""}",2026-07-13 18:22:46 -0400,2026-07-22 18:36:59 -0400
2992,11903,1540,advertised_in,"{""source_relationship"":""advertised_hauling_service_at""}",2026-07-13 18:22:46 -0400,2026-07-22 18:34:06 -0400
2993,11903,1506,advertised_in,"{""source_relationship"":""published_advertisement_for""}",2026-07-13 18:22:46 -0400,2026-07-22 19:11:26 -0400
2994,11904,1068,owned,"{""source_relationship"":""previously_owned""}",2026-07-13 18:22:47 -0400,2026-07-22 18:36:21 -0400
2995,11904,311,owned,"{""source_relationship"":""previously_owned""}",2026-07-13 18:22:47 -0400,2026-07-22 18:36:21 -0400
2996,11904,1069,purchased,"{""source_relationship"":""acquired""}",2026-07-13 18:22:47 -0400,2026-07-22 18:37:13 -0400
2997,11905,1071,purchased,"{""source_relationship"":""acquired""}",2026-07-13 18:22:47 -0400,2026-07-22 18:37:13 -0400
2998,11905,1072,purchased,"{""source_relationship"":""acquired""}",2026-07-13 18:22:47 -0400,2026-07-22 18:37:13 -0400
2999,11905,1541,sold,"{""source_relationship"":""conveyed_as_director_of_finance""}",2026-07-13 18:22:47 -0400,2026-07-22 18:34:30 -0400
3000,11906,313,purchased,"{""source_relationship"":""acquired""}",2026-07-13 18:22:47 -0400,2026-07-22 18:37:13 -0400
3001,11906,1072,sold,"{""source_relationship"":""conveyed_via_receivership""}",2026-07-13 18:22:47 -0400,2026-07-22 18:34:59 -0400
3002,11907,1,purchased,"{""source_relationship"":""acquired""}",2026-07-13 18:22:47 -0400,2026-07-22 18:37:13 -0400
3003,11908,1076,owned,"{""source_relationship"":""exited_ownership_of""}",2026-07-13 19:17:55 -0400,2026-07-22 18:34:12 -0400
3004,11908,307,sold,"{""source_relationship"":""conveyed""}",2026-07-13 19:17:55 -0400,2026-07-22 18:38:08 -0400
3005,11908,309,purchased,"{""source_relationship"":""acquired""}",2026-07-13 19:17:55 -0400,2026-07-22 18:37:13 -0400
3006,11910,1076,purchased,"{""source_relationship"":""acquired_property""}",2026-07-13 19:23:17 -0400,2026-07-22 18:33:46 -0400
3007,11910,1542,sold,"{""source_relationship"":""sold_property""}",2026-07-13 19:23:17 -0400,2026-07-22 18:37:46 -0400
3008,11909,1076,leased,"{""source_relationship"":""owned_leasehold_at""}",2026-07-13 19:23:21 -0400,2026-07-22 19:11:35 -0400
3009,11909,1078,leased,"{""source_relationship"":""acquired_leasehold_life_estate_at""}",2026-07-13 19:23:21 -0400,2026-07-22 18:40:03 -0400
3010,11909,1543,leased,"{""source_relationship"":""remainder_beneficiary_of_leasehold""}",2026-07-13 19:23:21 -0400,2026-07-22 18:37:39 -0400
3011,11909,1068,leased,"{""source_relationship"":""created_ground_rent_fee""}",2026-07-13 19:23:21 -0400,2026-07-22 18:37:36 -0400
3012,11909,1544,sold,"{""source_relationship"":""conveyed_leasehold_to_pietrina""}",2026-07-13 19:23:21 -0400,2026-07-22 19:11:37 -0400
3013,17821,1547,built,{},2026-07-14 15:56:27 -0400,2026-07-14 15:56:27 -0400
3014,17821,1574,subject_of,{},2026-07-14 15:56:28 -0400,2026-07-14 15:56:28 -0400
3015,17821,1308,lived_at,{},2026-07-14 15:56:28 -0400,2026-07-14 15:56:28 -0400
3016,17822,1547,lived_at,{},2026-07-14 15:56:28 -0400,2026-07-14 15:56:28 -0400
3017,17822,1555,lived_at,"{""source_relationship"":""boarded_at""}",2026-07-14 15:56:28 -0400,2026-07-22 18:38:11 -0400
3018,17822,1557,owned,"{""source_relationship"":""officemate_of_owner""}",2026-07-14 15:56:28 -0400,2026-07-22 18:35:09 -0400
3019,17823,1547,lived_at,"{""source_relationship"":""former_resident""}",2026-07-14 15:56:28 -0400,2026-07-22 18:35:06 -0400
3020,17823,1574,subject_of,{},2026-07-14 15:56:29 -0400,2026-07-14 15:56:29 -0400
3021,17824,1563,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:29 -0400,2026-07-22 18:34:23 -0400
3022,17825,1562,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:29 -0400,2026-07-22 18:34:23 -0400
3023,17825,1565,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:29 -0400,2026-07-22 18:34:23 -0400
3024,17826,1562,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:29 -0400,2026-07-22 18:34:23 -0400
3025,17826,1566,worked_at,{},2026-07-14 15:56:29 -0400,2026-07-14 15:56:29 -0400
3026,17826,1565,worked_at,{},2026-07-14 15:56:30 -0400,2026-07-14 15:56:30 -0400
3027,17826,1563,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:30 -0400,2026-07-22 18:34:23 -0400
3028,17827,1564,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:30 -0400,2026-07-22 18:34:24 -0400
3029,17829,1555,lived_at,"{""source_relationship"":""boarded_at""}",2026-07-14 15:56:30 -0400,2026-07-22 18:38:11 -0400
3030,17830,1547,subject_of,{},2026-07-14 15:56:30 -0400,2026-07-14 15:56:30 -0400
3031,17830,1550,subject_of,"{""source_relationship"":""widow_of_subject""}",2026-07-14 15:56:30 -0400,2026-07-22 18:33:47 -0400
3032,17830,1554,subject_of,"{""source_relationship"":""survivor_of_subject""}",2026-07-14 15:56:31 -0400,2026-07-22 18:36:28 -0400
3033,17831,1545,built,{},2026-07-14 15:56:31 -0400,2026-07-14 15:56:31 -0400
3034,17831,1546,lived_at,{},2026-07-14 15:56:31 -0400,2026-07-14 15:56:31 -0400
3035,17831,1308,lived_at,{},2026-07-14 15:56:31 -0400,2026-07-14 15:56:31 -0400
3036,17832,1545,subject_of,{},2026-07-14 15:56:31 -0400,2026-07-14 15:56:31 -0400
3037,17833,1546,subject_of,{},2026-07-14 15:56:31 -0400,2026-07-14 15:56:31 -0400
3038,17834,1552,built,{},2026-07-14 15:56:32 -0400,2026-07-14 15:56:32 -0400
3039,17834,1553,built,{},2026-07-14 15:56:32 -0400,2026-07-14 15:56:32 -0400
3040,17834,1308,lived_at,{},2026-07-14 15:56:32 -0400,2026-07-14 15:56:32 -0400
3041,17835,1552,lived_at,{},2026-07-14 15:56:32 -0400,2026-07-14 15:56:32 -0400
3042,17835,1553,lived_at,{},2026-07-14 15:56:32 -0400,2026-07-14 15:56:32 -0400
3043,17836,1553,died_at,{},2026-07-14 15:56:33 -0400,2026-07-14 15:56:33 -0400
3044,17837,1552,died_at,{},2026-07-14 15:56:33 -0400,2026-07-14 15:56:33 -0400
3045,17839,1552,subject_of,"{""source_relationship"":""memorialized""}",2026-07-14 15:56:33 -0400,2026-07-22 18:37:02 -0400
3046,17839,1553,subject_of,"{""source_relationship"":""memorialized""}",2026-07-14 15:56:33 -0400,2026-07-22 18:37:02 -0400
3047,17839,1571,memorial_at,{},2026-07-14 15:56:33 -0400,2026-07-14 15:56:33 -0400
3048,17840,1307,built,{},2026-07-14 15:56:33 -0400,2026-07-14 15:56:33 -0400
3049,17840,1308,lived_at,{},2026-07-14 15:56:34 -0400,2026-07-14 15:56:34 -0400
3050,17841,1551,lived_at,"{""source_relationship"":""possibly_boarded_at""}",2026-07-14 15:56:34 -0400,2026-07-22 18:37:27 -0400
3051,17842,1307,died_at,{},2026-07-14 15:56:34 -0400,2026-07-14 15:56:34 -0400
3052,17844,1551,subject_of,{},2026-07-14 15:56:34 -0400,2026-07-14 15:56:34 -0400
3053,17844,1307,subject_of,"{""source_relationship"":""widow_of_subject""}",2026-07-14 15:56:34 -0400,2026-07-22 18:33:47 -0400
3054,17845,1569,subject_of,{},2026-07-14 15:56:35 -0400,2026-07-14 15:56:35 -0400
3055,17845,1545,owned,"{""source_relationship"":""former_landowner""}",2026-07-14 15:56:35 -0400,2026-07-22 18:33:58 -0400
3056,17846,1567,met_at,{},2026-07-14 15:56:35 -0400,2026-07-14 15:56:35 -0400
3057,17846,1568,met_at,{},2026-07-14 15:56:35 -0400,2026-07-14 15:56:35 -0400
3058,17846,1550,led,"{""source_relationship"":""officer_of_lodge""}",2026-07-14 15:56:35 -0400,2026-07-22 18:36:45 -0400
3059,17846,1569,subject_of,{},2026-07-14 15:56:35 -0400,2026-07-14 15:56:35 -0400
3060,17847,1559,officed_at,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3061,17847,1558,officed_at,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3062,17848,485,subject_of,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3063,17849,485,subject_of,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3064,17850,485,subject_of,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3065,17851,485,subject_of,{},2026-07-14 15:56:36 -0400,2026-07-14 15:56:36 -0400
3066,17852,485,subject_of,{},2026-07-14 15:56:37 -0400,2026-07-14 15:56:37 -0400
3067,17853,1570,subject_of,{},2026-07-14 15:56:37 -0400,2026-07-14 15:56:37 -0400
3068,17854,1291,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:37 -0400,2026-07-22 18:34:24 -0400
3069,17855,1547,owned,{},2026-07-14 15:56:37 -0400,2026-07-14 15:56:37 -0400
3070,17855,1553,owned,{},2026-07-14 15:56:37 -0400,2026-07-14 15:56:37 -0400
3071,17855,1558,owned,{},2026-07-14 15:56:37 -0400,2026-07-14 15:56:37 -0400
3072,17855,1561,owned,{},2026-07-14 15:56:38 -0400,2026-07-14 15:56:38 -0400
3073,17855,1570,owned,{},2026-07-14 15:56:38 -0400,2026-07-14 15:56:38 -0400
3074,17856,1547,married,{},2026-07-14 15:56:38 -0400,2026-07-14 15:56:38 -0400
3075,17856,1548,married,{},2026-07-14 15:56:38 -0400,2026-07-14 15:56:38 -0400
3076,17856,1575,subject_of,{},2026-07-14 15:56:38 -0400,2026-07-14 15:56:38 -0400
3077,17857,1549,subject_of,{},2026-07-14 15:56:39 -0400,2026-07-14 15:56:39 -0400
3078,17858,1548,subject_of,{},2026-07-14 15:56:39 -0400,2026-07-14 15:56:39 -0400
3079,17859,1161,operated_at,"{""source_relationship"":""operated""}",2026-07-14 15:56:39 -0400,2026-07-22 18:34:24 -0400
3080,17860,1547,authored,"{""source_relationship"":""published""}",2026-07-14 15:56:39 -0400,2026-07-22 18:37:35 -0400
3081,17860,1573,subject_of,{},2026-07-14 15:56:39 -0400,2026-07-14 15:56:39 -0400
3082,17861,1572,subject_of,{},2026-07-14 15:56:39 -0400,2026-07-14 15:56:39 -0400
3083,17861,486,authored,"{""source_relationship"":""wrote_about""}",2026-07-14 15:56:40 -0400,2026-07-22 18:37:07 -0400
3084,17862,14,lived_at,{},2026-07-14 15:56:40 -0400,2026-07-14 15:56:40 -0400
3085,17862,1560,lived_at,{},2026-07-14 15:56:40 -0400,2026-07-14 15:56:40 -0400
3086,17862,1561,lived_at,{},2026-07-14 15:56:40 -0400,2026-07-14 15:56:40 -0400
3087,17863,1575,lived_at,{},2026-07-14 15:56:40 -0400,2026-07-14 15:56:40 -0400
3088,17864,1556,built,"{""source_relationship"":""developed""}",2026-07-14 15:56:41 -0400,2026-07-22 18:38:02 -0400
3089,17864,1558,built,"{""source_relationship"":""developed""}",2026-07-14 15:56:41 -0400,2026-07-22 18:38:02 -0400
3090,17865,1556,owned,"{""source_relationship"":""described_as_landowner""}",2026-07-14 16:14:04 -0400,2026-07-22 19:11:31 -0400
3091,17865,1388,lived_at,"{""source_relationship"":""described_as_resident""}",2026-07-14 16:14:04 -0400,2026-07-22 19:11:30 -0400
3092,17865,1576,owned,"{""source_relationship"":""described_as_landowner""}",2026-07-14 16:14:04 -0400,2026-07-22 19:11:31 -0400
3093,17865,1577,operated_at,"{""source_relationship"":""operated""}",2026-07-14 16:14:04 -0400,2026-07-22 18:34:24 -0400
3094,17865,1578,lived_at,"{""source_relationship"":""described_as_resident""}",2026-07-14 16:14:04 -0400,2026-07-22 19:11:30 -0400
3095,17865,1580,subject_of,{},2026-07-14 16:14:05 -0400,2026-07-14 16:14:05 -0400
3096,17865,1571,subject_of,{},2026-07-14 16:14:05 -0400,2026-07-14 16:14:05 -0400
3097,17865,1581,mentioned_in,"{""source_relationship"":""described""}",2026-07-14 16:14:05 -0400,2026-07-22 18:35:12 -0400
3098,17865,1582,mentioned_in,"{""source_relationship"":""described""}",2026-07-14 16:14:05 -0400,2026-07-22 18:35:12 -0400
3099,17865,1583,subject_of,{},2026-07-14 16:14:05 -0400,2026-07-14 16:14:05 -0400
3100,17866,1547,party_to_suit,"{""source_relationship"":""litigant""}",2026-07-14 16:14:06 -0400,2026-07-22 18:36:55 -0400
3101,17867,1547,built,{},2026-07-14 16:14:06 -0400,2026-07-14 16:14:06 -0400
3102,17868,1547,expert_witness,{},2026-07-14 16:14:06 -0400,2026-07-14 16:14:06 -0400
3103,17868,1557,expert_witness,{},2026-07-14 16:14:06 -0400,2026-07-14 16:14:06 -0400
3104,17869,1308,traded_land,{},2026-07-14 16:14:06 -0400,2026-07-14 16:14:06 -0400
3105,17869,1550,traded_land,{},2026-07-14 16:14:07 -0400,2026-07-14 16:14:07 -0400
3106,17869,1554,traded_land,{},2026-07-14 16:14:07 -0400,2026-07-14 16:14:07 -0400
3107,17869,1585,traded_land,{},2026-07-14 16:14:07 -0400,2026-07-14 16:14:07 -0400
3108,17870,1161,operated_at,"{""source_relationship"":""operated""}",2026-07-14 16:14:07 -0400,2026-07-22 18:34:24 -0400
3109,17871,1584,subject_of,{},2026-07-14 16:14:07 -0400,2026-07-14 16:14:07 -0400
3110,17871,1161,party_to_suit,"{""source_relationship"":""defendant""}",2026-07-14 16:14:08 -0400,2026-07-22 18:34:25 -0400
3111,17872,1547,sold,"{""source_relationship"":""grantor""}",2026-07-14 16:14:08 -0400,2026-07-22 18:38:17 -0400
3112,17872,1307,sold,"{""source_relationship"":""grantor""}",2026-07-14 16:14:08 -0400,2026-07-22 18:38:18 -0400
3113,17872,1552,purchased,"{""source_relationship"":""grantee""}",2026-07-14 16:14:08 -0400,2026-07-22 18:35:19 -0400
3114,17872,1553,purchased,"{""source_relationship"":""grantee""}",2026-07-14 16:14:08 -0400,2026-07-22 18:35:19 -0400
3115,17873,1307,subject_of,{},2026-07-14 16:14:09 -0400,2026-07-14 16:14:09 -0400
3116,17874,1569,subject_of,{},2026-07-14 16:14:09 -0400,2026-07-14 16:14:09 -0400
3117,17874,1579,operated_at,"{""source_relationship"":""operated_line""}",2026-07-14 16:14:09 -0400,2026-07-22 18:37:39 -0400
3118,17875,1562,operated_at,"{""source_relationship"":""operated""}",2026-07-14 16:14:09 -0400,2026-07-22 18:34:25 -0400
3119,17876,1553,sold,"{""source_relationship"":""grantor""}",2026-07-14 16:14:09 -0400,2026-07-22 18:38:18 -0400
3120,17877,1384,built,{},2026-07-14 16:30:05 -0400,2026-07-14 16:30:05 -0400
3121,17877,1587,subject_of,{},2026-07-14 16:30:06 -0400,2026-07-14 16:30:06 -0400
3122,17877,1586,built,"{""source_relationship"":""descendant_of_builder""}",2026-07-14 16:30:06 -0400,2026-07-22 18:37:31 -0400
3123,17878,1388,lived_at,{},2026-07-14 16:30:06 -0400,2026-07-14 16:30:06 -0400
3124,17878,1587,subject_of,{},2026-07-14 16:30:06 -0400,2026-07-14 16:30:06 -0400
3125,17879,1291,operated_at,"{""source_relationship"":""operated""}",2026-07-14 16:30:06 -0400,2026-07-22 18:34:25 -0400
3126,17879,1587,subject_of,{},2026-07-14 16:30:06 -0400,2026-07-14 16:30:06 -0400
3127,17880,1587,subject_of,{},2026-07-14 16:30:07 -0400,2026-07-14 16:30:07 -0400
3128,17881,1590,built,{},2026-07-14 17:24:09 -0400,2026-07-14 17:24:09 -0400
3129,17881,1591,designed,{},2026-07-14 17:24:10 -0400,2026-07-14 17:24:10 -0400
3130,17881,1578,led,"{""source_relationship"":""commissioner""}",2026-07-14 17:24:10 -0400,2026-07-22 18:37:56 -0400
3131,17881,1594,led,"{""source_relationship"":""commanded""}",2026-07-14 17:24:10 -0400,2026-07-22 18:35:03 -0400
3132,17882,1589,stationed_at,{},2026-07-14 17:24:10 -0400,2026-07-14 17:24:10 -0400
3133,17882,1592,worked_at,{},2026-07-14 17:24:10 -0400,2026-07-14 17:24:10 -0400
3134,17883,1589,stationed_at,{},2026-07-14 17:24:11 -0400,2026-07-14 17:24:11 -0400
3135,17883,1161,temporary_host,{},2026-07-14 17:24:11 -0400,2026-07-14 17:24:11 -0400
3136,17884,1588,stationed_at,{},2026-07-14 17:24:11 -0400,2026-07-14 17:24:11 -0400
3137,17884,318,worked_at,{},2026-07-14 17:24:11 -0400,2026-07-14 17:24:11 -0400
3138,17884,1593,worked_at,{},2026-07-14 17:24:11 -0400,2026-07-14 17:24:11 -0400
3139,17885,1589,subject_of,{},2026-07-14 17:24:12 -0400,2026-07-14 17:24:12 -0400
3140,17886,1588,stationed_at,{},2026-07-14 17:24:12 -0400,2026-07-14 17:24:12 -0400
3141,17886,1589,stationed_at,{},2026-07-14 17:24:12 -0400,2026-07-14 17:24:12 -0400
3142,17887,1588,stationed_at,{},2026-07-14 17:24:12 -0400,2026-07-14 17:24:12 -0400
3143,17888,1577,subject_of,{},2026-07-14 17:24:12 -0400,2026-07-14 17:24:12 -0400
3144,17892,1595,lived_at,{},2026-07-14 21:42:06 -0400,2026-07-14 21:42:06 -0400
3145,17893,1596,lived_at,{},2026-07-14 21:42:06 -0400,2026-07-14 21:42:06 -0400
3146,17894,1600,operated_at,"{""source_relationship"":""managed""}",2026-07-14 21:42:06 -0400,2026-07-22 18:34:44 -0400
3147,17895,1600,sold,{},2026-07-14 21:42:07 -0400,2026-07-14 21:42:07 -0400
3148,17896,1601,listed_in,"{""source_relationship"":""listed""}",2026-07-14 21:42:07 -0400,2026-07-22 18:34:39 -0400
3149,17898,1597,leased,"{""source_relationship"":""created_ground_rent""}",2026-07-14 21:42:07 -0400,2026-07-22 18:36:54 -0400
3150,17898,1598,leased,{},2026-07-14 21:42:07 -0400,2026-07-14 21:42:07 -0400
3151,17898,1599,leased,"{""source_relationship"":""assigned_leasehold""}",2026-07-14 21:42:07 -0400,2026-07-22 18:38:02 -0400
3152,17899,1599,sold,"{""source_relationship"":""grantor""}",2026-07-14 21:42:07 -0400,2026-07-22 18:38:18 -0400
3153,17899,275,purchased,"{""source_relationship"":""grantee""}",2026-07-14 21:42:08 -0400,2026-07-22 18:35:20 -0400
3154,17900,1597,sold,"{""source_relationship"":""grantor""}",2026-07-14 21:42:08 -0400,2026-07-22 18:38:18 -0400
3155,17900,1598,purchased,"{""source_relationship"":""grantee""}",2026-07-14 21:42:08 -0400,2026-07-22 18:35:20 -0400
3156,17901,275,owned,"{""source_relationship"":""condemned_owner""}",2026-07-14 21:42:08 -0400,2026-07-22 18:36:50 -0400
3157,17904,1602,based_at,{},2026-07-14 21:51:12 -0400,2026-07-14 21:51:12 -0400
3158,17904,1598,lived_at,{},2026-07-14 21:51:12 -0400,2026-07-14 21:51:12 -0400
3159,17906,1603,died_at,{},2026-07-14 21:51:12 -0400,2026-07-14 21:51:12 -0400
3160,17907,1604,lived_at,{},2026-07-14 21:51:13 -0400,2026-07-14 21:51:13 -0400
3161,17909,1605,represented,"{""source_relationship"":""attorney_for_owners""}",2026-07-14 21:51:13 -0400,2026-07-22 19:11:31 -0400
3162,17910,1599,operated_at,"{""source_relationship"":""operated""}",2026-07-14 21:51:13 -0400,2026-07-22 18:34:25 -0400
3163,17911,275,owned,"{""source_relationship"":""delinquent_owner""}",2026-07-14 21:51:13 -0400,2026-07-22 18:36:35 -0400
3164,17912,275,owned,"{""source_relationship"":""delinquent_owner""}",2026-07-14 21:51:13 -0400,2026-07-22 18:36:36 -0400
3165,17914,290,lived_at,{},2026-07-14 22:05:49 -0400,2026-07-14 22:05:49 -0400
3166,17917,1607,hired_from,{},2026-07-14 22:05:49 -0400,2026-07-14 22:05:49 -0400
3167,17917,1687,operated_at,"{""source_relationship"":""proprietor""}",2026-07-14 22:05:49 -0400,2026-07-22 18:34:07 -0400
3168,17918,1687,advertised_in,"{""source_relationship"":""advertiser_probable_match""}",2026-07-14 22:05:49 -0400,2026-07-22 19:11:36 -0400
3169,17919,1607,hired_from,{},2026-07-14 22:05:49 -0400,2026-07-14 22:05:49 -0400
3170,17920,1612,reachable_at,{},2026-07-14 22:05:49 -0400,2026-07-14 22:05:49 -0400
3171,17921,1613,lived_at,{},2026-07-14 22:05:50 -0400,2026-07-14 22:05:50 -0400
3172,17922,1610,booked_from,{},2026-07-14 22:05:50 -0400,2026-07-14 22:05:50 -0400
3173,17922,1611,operated_at,"{""source_relationship"":""managed_from""}",2026-07-14 22:05:50 -0400,2026-07-22 18:38:53 -0400
3174,17924,1609,lived_at,{},2026-07-14 22:05:50 -0400,2026-07-14 22:05:50 -0400
3175,17926,1599,lived_at,{},2026-07-14 22:05:50 -0400,2026-07-14 22:05:50 -0400
3176,17926,1609,lived_at,{},2026-07-14 22:05:50 -0400,2026-07-14 22:05:50 -0400
3177,17927,1599,served_from,{},2026-07-14 22:05:51 -0400,2026-07-14 22:05:51 -0400
3178,17928,1599,served_from,{},2026-07-14 22:05:51 -0400,2026-07-14 22:05:51 -0400
3179,17928,1609,lived_at,{},2026-07-14 22:05:51 -0400,2026-07-14 22:05:51 -0400
3180,17929,1687,died_at,"{""source_relationship"":""died""}",2026-07-14 22:05:51 -0400,2026-07-22 18:37:40 -0400
3181,17929,1607,operated_at,{},2026-07-14 22:05:51 -0400,2026-07-14 22:05:51 -0400
3182,17929,1688,survived,{},2026-07-14 22:05:51 -0400,2026-07-22 17:54:41 -0400
3183,17929,1609,survived,{},2026-07-14 22:05:52 -0400,2026-07-14 22:05:52 -0400
3184,17930,1616,died_at,{},2026-07-14 23:28:18 -0400,2026-07-14 23:28:18 -0400
3185,17930,1617,died_at,"{""source_relationship"":""grandfather_of_deceased""}",2026-07-14 23:28:18 -0400,2026-07-22 18:38:36 -0400
3186,17931,1614,operated_at,{},2026-07-14 23:28:18 -0400,2026-07-14 23:28:18 -0400
3187,17933,1618,lived_at,{},2026-07-14 23:28:19 -0400,2026-07-14 23:28:19 -0400
3188,17935,1614,driver,{},2026-07-14 23:28:19 -0400,2026-07-14 23:28:19 -0400
3189,17936,1614,driver,{},2026-07-14 23:28:19 -0400,2026-07-14 23:28:19 -0400
3190,17936,1615,victim_of,"{""source_relationship"":""injured""}",2026-07-14 23:28:19 -0400,2026-07-22 18:34:25 -0400
3191,17937,1614,party_to_suit,"{""source_relationship"":""judgment_against""}",2026-07-14 23:28:19 -0400,2026-07-22 18:33:59 -0400
3192,17937,1619,party_to_suit,"{""source_relationship"":""plaintiff""}",2026-07-14 23:28:20 -0400,2026-07-22 18:34:00 -0400
3193,17938,1615,listed_in,"{""source_relationship"":""child_listed""}",2026-07-14 23:28:20 -0400,2026-07-22 18:36:26 -0400
3194,17944,1620,brokered,"{""source_relationship"":""listing_broker""}",2026-07-14 23:28:20 -0400,2026-07-22 18:35:05 -0400
3195,17945,1621,lived_at,{},2026-07-14 23:28:20 -0400,2026-07-14 23:28:20 -0400
3196,17950,1622,operated_at,{},2026-07-14 23:28:20 -0400,2026-07-14 23:28:20 -0400
3197,17949,1623,died_at,{},2026-07-14 23:28:21 -0400,2026-07-14 23:28:21 -0400
3198,17951,1624,died_at,{},2026-07-14 23:28:21 -0400,2026-07-14 23:28:21 -0400
3199,17952,1625,lived_at,{},2026-07-14 23:28:21 -0400,2026-07-14 23:28:21 -0400
3200,17953,1609,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:28:21 -0400,2026-07-22 18:38:18 -0400
3201,17953,1626,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:28:21 -0400,2026-07-22 18:38:18 -0400
3202,17953,1599,lent_to,"{""source_relationship"":""mortgagee""}",2026-07-14 23:28:21 -0400,2026-07-22 18:34:00 -0400
3203,17953,275,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:28:22 -0400,2026-07-22 18:35:20 -0400
3204,17954,275,owned,"{""source_relationship"":""condemned_owner""}",2026-07-14 23:28:22 -0400,2026-07-22 18:36:50 -0400
3205,17930,485,hosted,"{""source_relationship"":""funeral_at""}",2026-07-14 23:28:22 -0400,2026-07-22 18:38:17 -0400
3206,17956,1627,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:53:58 -0400,2026-07-22 18:38:19 -0400
3207,17956,1628,owned,"{""source_relationship"":""owner_family""}",2026-07-14 23:53:58 -0400,2026-07-22 18:37:01 -0400
3208,17956,1688,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:53:58 -0400,2026-07-22 18:35:20 -0400
3209,17956,1609,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:53:58 -0400,2026-07-22 18:35:20 -0400
3210,17956,1626,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:53:59 -0400,2026-07-22 18:35:20 -0400
3211,17958,1627,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:53:59 -0400,2026-07-22 18:38:19 -0400
3212,17958,1688,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:53:59 -0400,2026-07-22 18:35:21 -0400
3213,17958,1609,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:54:00 -0400,2026-07-22 18:35:21 -0400
3214,17958,1626,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:54:00 -0400,2026-07-22 18:35:21 -0400
3215,17957,1609,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:54:00 -0400,2026-07-22 18:38:19 -0400
3216,17957,1626,sold,"{""source_relationship"":""grantor""}",2026-07-14 23:54:01 -0400,2026-07-22 18:38:19 -0400
3217,17957,275,purchased,"{""source_relationship"":""grantee""}",2026-07-14 23:54:01 -0400,2026-07-22 18:35:21 -0400
3218,17957,1599,lent_to,"{""source_relationship"":""mortgagee""}",2026-07-14 23:54:01 -0400,2026-07-22 18:34:01 -0400
3219,17955,275,borrowed_from,"{""source_relationship"":""mortgagor""}",2026-07-14 23:54:01 -0400,2026-07-22 18:34:32 -0400
3220,17955,1599,lent_to,"{""source_relationship"":""mortgagee""}",2026-07-14 23:54:01 -0400,2026-07-22 18:34:01 -0400
3221,17959,1629,owner_seller,{},2026-07-15 00:14:18 -0400,2026-07-15 00:14:18 -0400
3222,17960,1630,brokered,"{""source_relationship"":""listing_broker""}",2026-07-15 00:14:18 -0400,2026-07-22 18:35:06 -0400
3223,17962,1631,died_at,{},2026-07-15 00:14:18 -0400,2026-07-15 00:14:18 -0400
3224,17965,1632,lived_at,"{""source_relationship"":""former_resident""}",2026-07-15 00:14:18 -0400,2026-07-22 18:35:07 -0400
3225,17964,1633,operated_at,{},2026-07-15 00:14:18 -0400,2026-07-15 00:14:18 -0400
3226,17966,1634,operated_at,{},2026-07-15 00:14:19 -0400,2026-07-15 00:14:19 -0400
3227,17967,1635,operated_at,{},2026-07-15 00:14:19 -0400,2026-07-15 00:14:19 -0400
3228,17969,1636,lived_at,{},2026-07-15 00:14:19 -0400,2026-07-15 00:14:19 -0400
3229,17968,1624,died_at,{},2026-07-15 00:14:19 -0400,2026-07-15 00:14:19 -0400
3230,17970,275,owned,"{""source_relationship"":""delinquent_owner""}",2026-07-15 00:14:19 -0400,2026-07-22 18:36:36 -0400
3231,17971,275,owned,"{""source_relationship"":""delinquent_owner""}",2026-07-15 00:14:19 -0400,2026-07-22 18:36:36 -0400
